Rented Bike Count,Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Rainfall(mm),Snowfall (cm),Seasons
1652,18.3,33,1.9,1324,0,0,Autumn
1712,19.3,27,1.3,1384,0,0,Autumn
1846,19.8,29,2,1246,0,0,Autumn
1916,19.4,29,1.2,1154,0,0,Autumn
1995,18.7,33,1.1,1164,0,0,Autumn
1695,16.5,38,1.6,1246,0,0,Autumn
1381,14.8,47,1.3,1111,0,0,Autumn
1261,13.8,52,1.6,1088,0,0,Autumn
1312,12.6,56,1.1,1053,0,0,Autumn
1147,11.7,60,0.5,1002,0,0,Autumn
971,11,62,0.3,946,0,0,Autumn
811,10.4,59,0,971,0,0,Autumn
584,9.5,65,0.9,990,0,0,Autumn
429,9.1,68,0.3,921,0,0,Autumn
308,8.4,73,0.4,820,0,0,Autumn
185,7.9,76,1.3,771,0,0,Autumn
110,7.6,79,0.3,765,0,0,Autumn
150,7.2,80,0.7,729,0,0,Autumn
304,6.9,81,0.8,665,0,0,Autumn
556,7.5,72,1.1,697,0,0,Autumn
775,10.1,60,0.8,726,0,0,Autumn
847,13.3,47,0.5,818,0,0,Autumn
1056,16.2,41,1,878,0,0,Autumn
1394,17.2,33,1.1,1258,0,0,Autumn
1593,18.1,32,1.5,1684,0,0,Autumn
1767,18.9,31,2.6,1936,0,0,Autumn
1948,20.1,32,2.4,1893,0,0,Autumn
2097,19.1,31,2.1,1960,0,0,Autumn
1990,18.2,43,2.3,1925,0,0,Autumn
1662,16.2,58,2.4,1991,0,0,Autumn
1377,15.1,60,2.9,1979,0,0,Autumn
1306,14.4,61,2.3,1945,0,0,Autumn
1261,13.8,66,2.4,1897,0,0,Autumn
1029,13.5,71,1.7,1711,0,0,Autumn
810,13.2,73,1.2,1639,0,0,Autumn
638,12.6,78,1.3,1427,0,0,Autumn
393,12.2,80,1.4,1283,0,0,Autumn
272,11.8,82,0.7,1262,0,0,Autumn
171,11.3,85,0,907,0,0,Autumn
152,11,82,0.1,951,0,0,Autumn
209,11.1,79,0.3,1140,0,0,Autumn
504,11.2,81,0.2,1071,0,0,Autumn
1271,11.5,81,0.8,960,0,0,Autumn
2070,12,77,0.4,891,0,0,Autumn
1119,12.8,74,0.5,831,0,0,Autumn
837,14.1,66,0.6,827,0,0,Autumn
910,16.7,65,1.5,675,0,0,Autumn
1052,19,60,1.8,513,0,0,Autumn
1058,19.7,52,2.1,512,0,0,Autumn
1121,20,48,2.1,586,0,0,Autumn
1183,20.4,43,1.7,690,0,0,Autumn
1413,20.3,44,2.2,793,0,0,Autumn
1773,19.3,49,2.8,966,0,0,Autumn
2635,18,66,2.3,554,0,0,Autumn
1911,16.9,74,1.8,366,0,0,Autumn
1659,15.9,81,2.8,250,0,0,Autumn
1556,15.5,86,1.3,178,0,0,Autumn
1377,14.8,83,1.5,227,0,0,Autumn
914,14.1,74,1.5,486,0,0,Autumn
726,13.3,64,1.7,860,0,0,Autumn
568,12.4,65,1.1,1099,0,0,Autumn
427,11.7,70,1,1012,0,0,Autumn
253,11.5,61,1.4,1399,0,0,Autumn
145,11,69,0.6,1510,0,0,Autumn
202,10.2,70,1.5,1519,0,0,Autumn
491,10.1,71,0.2,1474,0,0,Autumn
1216,10.2,68,0.4,1493,0,0,Autumn
2134,10.4,63,0.6,1367,0,0,Autumn
1177,11.8,55,0.7,1182,0,0,Autumn
854,14.4,45,0.6,1206,0,0,Autumn
914,16.5,39,0.7,1351,0,0,Autumn
1063,18.8,35,1.2,1057,0,0,Autumn
1108,19.4,31,2,1862,0,0,Autumn
1113,19.9,29,1.9,1833,0,0,Autumn
1203,19.9,31,2,1613,0,0,Autumn
1407,19.5,32,2.1,1436,0,0,Autumn
1811,18.4,38,1.8,1565,0,0,Autumn
2716,16.9,47,1.4,1637,0,0,Autumn
1867,15.5,63,1.7,1774,0,0,Autumn
1568,14.8,68,2,1502,0,0,Autumn
1618,14.3,72,1,1374,0,0,Autumn
1425,13.6,71,0.6,1457,0,0,Autumn
950,12.9,78,0.6,1201,0,0,Autumn
739,12.3,75,1.2,1332,0,0,Autumn
600,11.5,74,1.2,1305,0,0,Autumn
381,10.8,77,0.3,1268,0,0,Autumn
239,10.2,80,0.3,1191,0,0,Autumn
157,9.7,76,0,1308,0,0,Autumn
210,9.2,77,0,1278,0,0,Autumn
503,8.8,77,0.2,1077,0,0,Autumn
1213,8.6,77,0.7,965,0,0,Autumn
2202,9.2,68,0.2,952,0,0,Autumn
1200,11.2,63,1.1,656,0,0,Autumn
842,14,58,1.6,841,0,0,Autumn
961,15.5,25,2.5,1727,0,0,Autumn
1088,16.2,29,2.5,1935,0,0,Autumn
1115,17.7,25,2.1,1917,0,0,Autumn
1083,18.3,24,1.7,1983,0,0,Autumn
1175,18.3,21,2.7,2000,0,0,Autumn
1409,18,26,2.1,2000,0,0,Autumn
1896,16.9,34,2.5,2000,0,0,Autumn
2445,14.6,39,2.3,2000,0,0,Autumn
1819,13.2,42,1.3,2000,0,0,Autumn
1558,12.2,47,1.1,2000,0,0,Autumn
1493,10.8,53,0.9,2000,0,0,Autumn
1278,9.9,50,0.1,2000,0,0,Autumn
896,9.7,56,0.7,2000,0,0,Autumn
694,9.2,64,0.7,2000,0,0,Autumn
579,9,66,0.7,2000,0,0,Autumn
385,8.7,71,0.8,2000,0,0,Autumn
244,8.6,74,0.6,1985,0,0,Autumn
165,8.1,78,0.6,2000,0,0,Autumn
185,7.8,81,1.1,2000,0,0,Autumn
458,7.6,82,0.3,1933,0,0,Autumn
1191,7.7,81,0.4,1992,0,0,Autumn
2154,8.5,77,0.5,1995,0,0,Autumn
1165,10.9,60,0.9,1997,0,0,Autumn
864,13.7,57,1.2,2000,0,0,Autumn
917,15,52,1.4,2000,0,0,Autumn
1132,16.8,50,1.6,2000,0,0,Autumn
1152,18.1,43,2.2,2000,0,0,Autumn
1122,18.7,39,1.3,2000,0,0,Autumn
1203,19,38,1.9,2000,0,0,Autumn
1473,18.5,40,1.8,2000,0,0,Autumn
1804,16.9,44,1.6,2000,0,0,Autumn
2499,15.7,45,2.5,2000,0,0,Autumn
1878,14.9,49,2.1,2000,0,0,Autumn
1528,13.8,56,1.9,2000,0,0,Autumn
1466,12.6,60,0.5,2000,0,0,Autumn
1302,11.6,61,0.2,2000,0,0,Autumn
944,10.9,64,0.2,2000,0,0,Autumn
783,10.3,67,1.5,2000,0,0,Autumn
653,9.8,68,1.7,2000,0,0,Autumn
433,9.2,72,1.5,2000,0,0,Autumn
262,8.5,74,1.3,2000,0,0,Autumn
184,8.1,76,0.3,2000,0,0,Autumn
162,7.7,73,0,2000,0,0,Autumn
491,7.2,77,0.5,2000,0,0,Autumn
1188,7.3,72,0.4,2000,0,0,Autumn
2113,7.9,63,0.6,2000,0,0,Autumn
1191,11.1,53,1,2000,0,0,Autumn
850,13.8,44,1.5,1953,0,0,Autumn
981,16.4,35,1.1,2000,0,0,Autumn
1161,17.4,33,1.1,2000,0,0,Autumn
1190,18.9,33,1.8,2000,0,0,Autumn
1221,19.8,32,2.3,1978,0,0,Autumn
1390,19.7,30,3,1971,0,0,Autumn
1527,19.3,29,2.8,2000,0,0,Autumn
1939,18.5,35,2.2,2000,0,0,Autumn
2631,16.6,40,2.4,2000,0,0,Autumn
1769,15.3,53,2.4,2000,0,0,Autumn
1512,14.2,56,1.8,2000,0,0,Autumn
1457,13.3,56,1.1,2000,0,0,Autumn
1331,12.3,65,1.7,2000,0,0,Autumn
1018,11.7,70,1.7,2000,0,0,Autumn
891,11.3,71,1.2,1997,0,0,Autumn
774,10.9,72,0,1966,0,0,Autumn
522,10.1,78,0.1,1887,0,0,Autumn
386,9.5,77,0.4,1611,0,0,Autumn
246,8.9,75,0.4,1877,0,0,Autumn
154,8.1,76,0.6,1309,0,0,Autumn
219,7.5,79,0.6,1025,0,0,Autumn
427,7,82,0.5,867,0,0,Autumn
784,7.8,70,1.4,1034,0,0,Autumn
921,10.4,60,1.3,1326,0,0,Autumn
997,13,49,0.5,1685,0,0,Autumn
1175,16.2,39,1.6,1580,0,0,Autumn
1407,17.7,33,2.2,1556,0,0,Autumn
1585,19.4,26,1.1,1942,0,0,Autumn
1649,20,22,1.6,1950,0,0,Autumn
1760,21.3,24,1.5,1832,0,0,Autumn
1813,20.9,20,2,1976,0,0,Autumn
1949,19.2,23,1.5,2000,0,0,Autumn
1707,16.6,41,2.4,1811,0,0,Autumn
1407,14.6,48,1.9,1998,0,0,Autumn
1270,13.7,51,1,1954,0,0,Autumn
1249,13.3,55,2,1554,0,0,Autumn
1141,12.7,58,0,1480,0,0,Autumn
922,11.7,58,0,1567,0,0,Autumn
848,11.2,62,0,1613,0,0,Autumn
622,10.6,60,0.5,1642,0,0,Autumn
428,9.8,63,0.6,1591,0,0,Autumn
342,9.2,68,0.4,1538,0,0,Autumn
206,8.8,71,0.9,1516,0,0,Autumn
146,8.2,73,1.3,1305,0,0,Autumn
172,7.6,75,0.6,1181,0,0,Autumn
315,7.2,76,0.5,1113,0,0,Autumn
534,7.9,67,1.1,1210,0,0,Autumn
679,10.5,56,1.2,1741,0,0,Autumn
936,13.4,46,0.8,1718,0,0,Autumn
1055,16.8,38,1.5,1326,0,0,Autumn
1417,18.4,28,1.9,1690,0,0,Autumn
1519,19.3,24,1.5,1745,0,0,Autumn
1642,20.1,23,2.3,1896,0,0,Autumn
1891,20.9,23,1.5,1892,0,0,Autumn
1976,20.2,24,2.5,1881,0,0,Autumn
1883,18.8,24,2.1,2000,0,0,Autumn
1618,16.2,41,1.4,1907,0,0,Autumn
1464,14.9,46,1.4,1455,0,0,Autumn
1306,13.8,52,1.6,1341,0,0,Autumn
1158,13,49,1,1702,0,0,Autumn
1025,12.2,57,0,1544,0,0,Autumn
724,11.8,56,0,1655,0,0,Autumn
623,11.4,56,0.2,1778,0,0,Autumn
372,10.7,57,0.9,1828,0,0,Autumn
253,10.5,57,0.2,1837,0,0,Autumn
175,10.2,60,1,1796,0,0,Autumn
110,10,62,0.6,1759,0,0,Autumn
202,9.4,65,0.8,1659,0,0,Autumn
513,9.2,65,0.8,1689,0,0,Autumn
1244,8.9,67,0.8,1557,0,0,Autumn
2111,9.7,58,0.6,1559,0,0,Autumn
1104,11.9,50,1.1,1529,0,0,Autumn
817,14.6,43,0.7,1339,0,0,Autumn
941,16.7,37,0.7,1074,0,0,Autumn
1034,18.2,34,1,758,0,0,Autumn
1064,19.4,35,1.2,678,0,0,Autumn
1122,20.6,30,2.2,839,0,0,Autumn
1167,20.2,31,1.6,855,0,0,Autumn
1464,19.7,34,1.6,688,0,0,Autumn
1904,18.9,35,1.7,720,0,0,Autumn
2613,17.3,43,0.9,783,0,0,Autumn
1860,15.6,44,1.5,828,0,0,Autumn
1593,14.5,51,1.4,751,0,0,Autumn
1513,13.4,56,0.7,758,0,0,Autumn
1360,12.7,60,0,680,0,0,Autumn
916,12,59,0.4,685,0,0,Autumn
726,11.6,61,0.7,673,0,0,Autumn
547,11.1,62,0.2,666,0,0,Autumn
356,10.6,68,0.9,603,0,0,Autumn
243,10.1,70,1.1,606,0,0,Autumn
170,10,73,0.9,622,0,0,Autumn
193,10,73,0.5,593,0,0,Autumn
456,9.9,75,1,560,0,0,Autumn
839,10.4,71,0.6,557,0,0,Autumn
1423,11,78,0.8,412,0,0,Autumn
1026,11.7,77,0.8,394,0,0,Autumn
735,13.8,65,1.1,475,0,0,Autumn
81,13,70,5,989,0,0,Autumn
363,11.5,90,1.2,973,5,0,Autumn
652,13.5,82,0.8,962,0,0,Autumn
837,15.1,71,0.9,973,0,0,Autumn
1010,16.6,68,1.5,955,0,0,Autumn
1294,16.1,70,1.3,898,0,0,Autumn
1604,15.7,63,3.2,1118,0,0,Autumn
2415,14.5,71,2.1,1235,0,0,Autumn
1685,14,70,1.6,1265,0,0,Autumn
1433,13.6,70,1.4,1392,0,0,Autumn
1380,12.6,70,1.2,1425,0,0,Autumn
1257,12.3,73,0.9,1392,0,0,Autumn
876,11.2,78,0.5,802,0,0,Autumn
708,10.8,80,1,1151,0,0,Autumn
573,10.2,84,1.2,1036,0,0,Autumn
371,9.5,87,1,919,0,0,Autumn
249,9.4,85,1.6,983,0,0,Autumn
162,9,87,0.6,972,0,0,Autumn
164,8.5,87,1.2,1046,0,0,Autumn
453,8.1,88,0.9,831,0,0,Autumn
1165,7.8,90,0.6,763,0,0,Autumn
2108,8.1,85,1.2,772,0,0,Autumn
1151,10.1,72,1.1,728,0,0,Autumn
811,13,63,0.9,854,0,0,Autumn
940,15.7,53,1,1172,0,0,Autumn
1126,16.8,48,1.6,1673,0,0,Autumn
1106,17.2,43,2.3,1835,0,0,Autumn
1150,17.6,39,2.5,1964,0,0,Autumn
1161,18,40,3,1808,0,0,Autumn
1492,18.2,42,1.3,1976,0,0,Autumn
1904,17,47,2.2,1989,0,0,Autumn
2612,15.1,53,1.7,2000,0,0,Autumn
1827,13.9,61,1.9,2000,0,0,Autumn
1556,13.1,63,0.4,2000,0,0,Autumn
1464,12.1,67,1,1977,0,0,Autumn
1281,11.6,71,0.2,1858,0,0,Autumn
884,11,74,0.1,1817,0,0,Autumn
729,10.5,75,0.3,1800,0,0,Autumn
572,10,78,0.4,1669,0,0,Autumn
421,9.1,79,0.5,1625,0,0,Autumn
266,9.1,79,0.2,1689,0,0,Autumn
161,8.5,83,1.2,1577,0,0,Autumn
193,7.8,85,0.9,1542,0,0,Autumn
450,7.5,86,1.3,1301,0,0,Autumn
1251,7.3,85,1.4,1039,0,0,Autumn
2070,7.9,76,1.2,1290,0,0,Autumn
1168,10.3,64,1,1544,0,0,Autumn
779,13.4,53,1.1,1768,0,0,Autumn
956,16.4,43,0.7,1713,0,0,Autumn
1188,18.2,37,1.4,1861,0,0,Autumn
1154,19.4,32,1.1,1787,0,0,Autumn
1192,20.6,31,1.4,1562,0,0,Autumn
1275,20.6,32,1.4,1651,0,0,Autumn
1528,20.4,32,0.9,1720,0,0,Autumn
1961,19.2,36,0.7,1643,0,0,Autumn
2632,17.3,39,1.3,1641,0,0,Autumn
1968,16.4,47,1,1694,0,0,Autumn
1596,15.3,50,0.5,1647,0,0,Autumn
1513,14.5,50,0.7,1741,0,0,Autumn
1316,13.6,56,1,1611,0,0,Autumn
919,12.5,59,0.8,1602,0,0,Autumn
753,12.5,57,0.9,1877,0,0,Autumn
629,12.7,56,1.2,1952,0,0,Autumn
434,12.8,59,0.9,1804,0,0,Autumn
327,12.8,57,0.5,1715,0,0,Autumn
185,12.6,60,0.6,1648,0,0,Autumn
178,12.4,60,0.8,1563,0,0,Autumn
376,12.6,64,1.3,1348,0,0,Autumn
556,12.6,63,0.8,1265,0,0,Autumn
556,12.1,81,0.8,706,0.5,0,Autumn
144,12,86,0.8,405,0.5,0,Autumn
191,12.9,84,1,534,0,0,Autumn
54,12.4,87,1,317,1,0,Autumn
29,12.4,90,1.1,297,1,0,Autumn
18,12.6,87,2.3,539,1.5,0,Autumn
147,12.7,95,1.9,255,5.5,0,Autumn
576,14,87,1.2,1482,1,0,Autumn
900,14.5,81,1.8,1588,0,0,Autumn
1386,14.3,77,2.9,1966,0,0,Autumn
1882,13.1,74,1.6,1989,0,0,Autumn
1228,12.9,66,2.5,1997,0,0,Autumn
1003,12.2,67,5.4,1956,0,0,Autumn
542,10.6,70,2.4,2000,0,0,Autumn
680,10.5,72,2.4,2000,0,0,Autumn
603,10.2,64,3.9,2000,0,0,Autumn
640,9.9,65,3.2,2000,0,0,Autumn
585,9.9,62,3.5,2000,0,0,Autumn
478,9.5,58,3,2000,0,0,Autumn
346,9.1,60,2.8,2000,0,0,Autumn
233,8.8,61,2.8,2000,0,0,Autumn
146,8,65,1.6,2000,0,0,Autumn
197,7.4,66,2.3,2000,0,0,Autumn
388,7.3,65,3.2,2000,0,0,Autumn
713,7.7,62,2.4,1985,0,0,Autumn
785,8.3,55,4,1853,0,0,Autumn
898,9.5,46,3.7,1871,0,0,Autumn
996,10.4,42,4.1,1988,0,0,Autumn
1076,10.4,41,4.9,1966,0,0,Autumn
1118,10.6,38,4.6,2000,0,0,Autumn
1183,10.8,37,4.4,2000,0,0,Autumn
1254,11.4,32,3.8,2000,0,0,Autumn
1308,10.6,35,3.3,2000,0,0,Autumn
1176,9.5,34,5.7,2000,0,0,Autumn
1054,8.9,39,3.5,2000,0,0,Autumn
864,8,42,2.9,2000,0,0,Autumn
775,7.6,44,4.2,2000,0,0,Autumn
775,7.3,49,3.4,2000,0,0,Autumn
752,6.6,51,1.8,2000,0,0,Autumn
658,6.3,52,1.8,2000,0,0,Autumn
699,6.7,55,1.5,2000,0,0,Autumn
531,6.9,55,1.8,2000,0,0,Autumn
450,6.6,59,0.4,2000,0,0,Autumn
299,6.2,59,0.6,2000,0,0,Autumn
148,6.8,65,1.1,2000,0,0,Autumn
27,7.2,68,2.5,1740,0,0,Autumn
55,6.9,86,1.7,1988,1.5,0,Autumn
134,6.9,88,0.9,1991,0,0,Autumn
74,6.8,89,1.4,1856,0,0,Autumn
195,7.3,90,1.1,1889,2.5,0,Autumn
330,8.2,89,0.4,1365,0,0,Autumn
544,9.4,86,1.2,1220,0,0,Autumn
630,11.9,74,1.6,1801,0,0,Autumn
916,12.1,75,1.2,1775,0,0,Autumn
962,12.4,72,1.9,1860,0,0,Autumn
948,12.2,67,3.3,2000,0,0,Autumn
385,12.2,65,1.9,2000,0,0,Autumn
535,9.4,85,1.2,2000,1.5,0,Autumn
651,8.9,85,1.8,2000,0,0,Autumn
645,8.4,85,1.2,2000,0,0,Autumn
624,8.2,82,2.8,2000,0,0,Autumn
670,7.6,75,1.1,2000,0,0,Autumn
625,6.7,76,0.6,2000,0,0,Autumn
512,6,74,1.1,2000,0,0,Autumn
434,5.3,81,1.7,1993,0,0,Autumn
326,5.1,83,1.1,1989,0,0,Autumn
184,4.7,81,1,1918,0,0,Autumn
123,5,67,0.8,2000,0,0,Autumn
117,5.6,66,0.7,2000,0,0,Autumn
161,5.1,76,0.7,2000,0,0,Autumn
436,4.7,76,0.6,2000,0,0,Autumn
1070,4.6,76,0.7,2000,0,0,Autumn
1888,5.1,67,0.3,1981,0,0,Autumn
1021,7.5,53,1.6,1981,0,0,Autumn
771,9.6,43,1.8,1930,0,0,Autumn
796,11,46,2.6,1946,0,0,Autumn
737,10.8,49,2.7,2000,0,0,Autumn
815,10.4,49,2.7,2000,0,0,Autumn
838,11.3,39,3.7,2000,0,0,Autumn
884,11,46,3.4,2000,0,0,Autumn
1069,11.3,41,3.6,2000,0,0,Autumn
1274,10,43,4.9,2000,0,0,Autumn
1987,9.4,51,3.4,2000,0,0,Autumn
1377,8.1,53,3.7,2000,0,0,Autumn
1026,6.8,59,3.2,2000,0,0,Autumn
979,5.7,61,2.3,2000,0,0,Autumn
906,5.1,58,2.2,2000,0,0,Autumn
658,4.3,58,1.4,2000,0,0,Autumn
488,3.4,55,1.5,2000,0,0,Autumn
440,3,55,1,2000,0,0,Autumn
283,2.1,56,0.5,2000,0,0,Autumn
182,1.7,59,0.5,2000,0,0,Autumn
150,1.6,63,0.3,2000,0,0,Autumn
162,1.1,68,0.6,2000,0,0,Autumn
394,0.8,69,1.4,2000,0,0,Autumn
1005,1.3,65,1.2,2000,0,0,Autumn
1883,1.4,58,0.9,1883,0,0,Autumn
982,3.7,49,1.9,1961,0,0,Autumn
684,6.1,38,2.5,1914,0,0,Autumn
782,7.5,36,1.4,1993,0,0,Autumn
881,8.5,34,1.5,1892,0,0,Autumn
847,9.8,33,1.8,1937,0,0,Autumn
903,10.7,33,1.7,2000,0,0,Autumn
965,10.9,33,2.6,1963,0,0,Autumn
1110,11,34,2.3,1999,0,0,Autumn
1357,9.9,40,2.6,2000,0,0,Autumn
2074,8.4,52,2.6,2000,0,0,Autumn
1442,8,52,2.1,2000,0,0,Autumn
1186,7.6,59,1.1,2000,0,0,Autumn
1147,7.6,55,2,2000,0,0,Autumn
948,7.6,50,1.8,2000,0,0,Autumn
527,7.7,50,1,1988,0,0,Autumn
294,7.1,59,1.7,2000,0,0,Autumn
324,6.6,66,1,2000,0,0,Autumn
287,6.4,65,0,2000,0,0,Autumn
227,5.6,69,0.1,2000,0,0,Autumn
146,5,71,1.4,1994,0,0,Autumn
141,4.1,74,0.9,2000,0,0,Autumn
402,3.6,75,0.8,2000,0,0,Autumn
1060,3.2,74,0.9,2000,0,0,Autumn
1907,3.7,67,1.8,1987,0,0,Autumn
996,5.1,56,1.8,1825,0,0,Autumn
717,7.2,49,2.2,1892,0,0,Autumn
818,8.7,41,2.6,1907,0,0,Autumn
907,10,39,2,2000,0,0,Autumn
983,11.2,34,2.6,1940,0,0,Autumn
963,11.9,34,2.4,1835,0,0,Autumn
994,12,35,3,1908,0,0,Autumn
1185,11.8,34,2.3,1979,0,0,Autumn
1462,11.3,41,1.8,2000,0,0,Autumn
2094,9.4,48,2,2000,0,0,Autumn
1507,8.4,53,1,2000,0,0,Autumn
1176,7.6,59,0.7,2000,0,0,Autumn
1069,7.6,59,3,1929,0,0,Autumn
1088,6.8,58,2.2,1936,0,0,Autumn
798,6.4,60,1.8,1930,0,0,Autumn
584,5.7,62,2.3,1909,0,0,Autumn
524,5.1,65,1.6,1932,0,0,Autumn
362,4.4,64,1.4,2000,0,0,Autumn
242,4.2,65,0.7,1962,0,0,Autumn
147,3.6,70,0.8,1934,0,0,Autumn
154,3.3,72,0,1946,0,0,Autumn
433,2.9,75,0.2,1761,0,0,Autumn
1055,2.5,75,0.5,1763,0,0,Autumn
1899,2.8,74,0.9,1366,0,0,Autumn
1011,4.7,60,0.9,1219,0,0,Autumn
696,8.1,51,0.7,1100,0,0,Autumn
852,11.1,46,1.6,1518,0,0,Autumn
926,12.6,36,2.6,1785,0,0,Autumn
968,13.6,32,1.8,1814,0,0,Autumn
1040,14.9,31,2.5,1872,0,0,Autumn
1094,14.8,30,2.7,1990,0,0,Autumn
1206,14.7,32,2,1934,0,0,Autumn
1569,13.7,37,1.4,2000,0,0,Autumn
2254,11.8,43,1.3,1995,0,0,Autumn
1561,10.5,49,1.2,1965,0,0,Autumn
1269,9.9,53,1.7,1868,0,0,Autumn
1197,9.3,54,1.1,1975,0,0,Autumn
1115,8.3,61,0.2,1809,0,0,Autumn
806,7.8,63,0.4,1547,0,0,Autumn
642,7.2,64,1,1639,0,0,Autumn
560,6.6,69,0,1512,0,0,Autumn
369,6.1,68,0.5,1519,0,0,Autumn
251,5.7,72,0.8,1368,0,0,Autumn
166,5.2,74,1.3,1386,0,0,Autumn
153,4.8,75,0.7,1471,0,0,Autumn
403,4.5,77,1,1410,0,0,Autumn
1024,4.1,75,0.8,1143,0,0,Autumn
1906,4.7,72,1,1306,0,0,Autumn
1027,7,57,0.7,1553,0,0,Autumn
751,10,49,1.2,1411,0,0,Autumn
880,12.8,44,1,1269,0,0,Autumn
1023,14.9,40,1.1,1288,0,0,Autumn
1130,16.5,37,1.2,1400,0,0,Autumn
1160,18,31,1.2,1506,0,0,Autumn
1251,18.6,31,1.4,1575,0,0,Autumn
1424,18.8,32,1.4,1717,0,0,Autumn
1730,17,36,1.5,1672,0,0,Autumn
2314,14.6,42,1.4,1428,0,0,Autumn
1568,12.8,40,1.4,1870,0,0,Autumn
1242,11.7,45,1.2,1748,0,0,Autumn
1146,10.8,57,2,1219,0,0,Autumn
1106,10,56,2,1290,0,0,Autumn
851,9.7,56,1.3,1423,0,0,Autumn
0,8.8,63,0.6,1314,0,0,Autumn
0,8.5,61,0.2,1273,0,0,Autumn
0,7.6,68,1.2,1170,0,0,Autumn
0,7.1,67,0.6,1229,0,0,Autumn
0,6.3,72,1,1104,0,0,Autumn
0,6.1,75,1,1053,0,0,Autumn
0,5.5,78,0.6,983,0,0,Autumn
0,5.2,79,1.3,894,0,0,Autumn
0,5.4,75,0.4,905,0,0,Autumn
0,7.9,58,1.3,1033,0,0,Autumn
0,11,49,0.7,957,0,0,Autumn
0,14.5,42,1.6,890,0,0,Autumn
0,16.5,37,1.8,1060,0,0,Autumn
0,17.8,29,2,1328,0,0,Autumn
0,18.1,24,2.4,1594,0,0,Autumn
0,18.5,25,1.6,1724,0,0,Autumn
0,18.7,25,2.1,1605,0,0,Autumn
0,16.7,45,2.2,772,0,0,Autumn
0,14.2,51,1.5,990,0,0,Autumn
0,13.4,62,1.6,740,0,0,Autumn
0,12.1,68,0.8,592,0,0,Autumn
0,11.1,69,0.9,619,0,0,Autumn
0,10,68,1.1,791,0,0,Autumn
0,9.2,65,1.2,1064,0,0,Autumn
720,9.1,63,0.6,1292,0,0,Autumn
517,8.6,60,1.1,1416,0,0,Autumn
378,8.2,62,0.2,1415,0,0,Autumn
296,7.6,66,0.9,1432,0,0,Autumn
188,6.9,70,1.5,1314,0,0,Autumn
112,6.6,73,0.3,1219,0,0,Autumn
141,6.2,73,0.3,1018,0,0,Autumn
259,5.8,79,1,862,0,0,Autumn
481,5.7,78,1.1,714,0,0,Autumn
632,7.5,60,0.5,725,0,0,Autumn
747,11.1,51,0.8,679,0,0,Autumn
963,14.8,46,2,768,0,0,Autumn
1145,16.3,33,2.9,1530,0,0,Autumn
1355,18.3,26,1.2,1503,0,0,Autumn
1511,19.3,28,1.7,1208,0,0,Autumn
1579,19,25,2.1,1748,0,0,Autumn
1690,18.4,25,3.2,1909,0,0,Autumn
1596,16.9,33,2.2,1972,0,0,Autumn
1335,14.5,46,2.6,1618,0,0,Autumn
1180,12.9,56,2.5,1345,0,0,Autumn
1077,12.7,59,1.2,1177,0,0,Autumn
1001,11.8,62,0.7,1030,0,0,Autumn
912,11.2,67,1.3,940,0,0,Autumn
656,10.6,73,1.3,931,0,0,Autumn
520,10.1,75,0,922,0,0,Autumn
346,9.3,78,0.1,828,0,0,Autumn
206,8.8,81,0,773,0,0,Autumn
161,8.3,81,1.1,642,0,0,Autumn
107,8,81,0.4,666,0,0,Autumn
166,8,84,0.7,569,0,0,Autumn
448,7.2,83,0.8,636,0,0,Autumn
1115,7,86,1.1,455,0,0,Autumn
1975,7.2,80,0.8,515,0,0,Autumn
1005,8.9,67,1.1,578,0,0,Autumn
790,11.8,59,0.9,616,0,0,Autumn
829,13.8,47,1.2,994,0,0,Autumn
971,16.4,48,2.1,653,0,0,Autumn
986,16.8,46,1.1,760,0,0,Autumn
993,17.5,38,1.2,1090,0,0,Autumn
1100,18,39,1,1208,0,0,Autumn
1318,16.8,46,1.8,1041,0,0,Autumn
1664,15.7,49,2,1252,0,0,Autumn
2357,14.5,54,1.3,1343,0,0,Autumn
1618,13.2,66,1.7,705,0,0,Autumn
1464,12.7,75,2,433,0,0,Autumn
1289,12.2,79,1.8,351,0,0,Autumn
1215,11.6,81,1.2,336,0,0,Autumn
829,10.9,82,0.1,346,0,0,Autumn
0,10,73,0.5,700,0,0,Autumn
0,9.8,75,0.5,668,0,0,Autumn
0,9.7,78,0,619,0,0,Autumn
0,9.4,81,0.3,500,0,0,Autumn
0,9.1,81,0,493,0,0,Autumn
0,8.8,84,0.6,420,0,0,Autumn
0,8.5,83,0.7,409,0,0,Autumn
0,8.3,84,0.9,422,0,0,Autumn
0,8.7,77,0.7,529,0,0,Autumn
0,10.1,68,0.2,578,0,0,Autumn
0,11.7,62,0.5,521,0,0,Autumn
0,13,55,1,488,0,0,Autumn
0,14.5,57,0.8,373,0,0,Autumn
0,16.1,56,1.7,328,0,0,Autumn
0,17.4,50,2.4,336,0,0,Autumn
0,16.3,54,1.6,374,0,0,Autumn
0,16.6,55,1.3,334,0,0,Autumn
0,15.3,63,1.2,260,0,0,Autumn
0,14,71,1.5,201,0,0,Autumn
0,13.3,72,1.1,234,0,0,Autumn
0,13.2,73,1.1,246,0,0,Autumn
0,13,76,0.9,231,0,0,Autumn
0,12.3,73,1.2,277,0,0,Autumn
